,true_value,predicted_value,is_correct
6322,6,0,0
6323,5,7,0
6324,9,2,0
6325,6,0,0
6326,8,0,0
6327,0,0,1
6328,3,0,0
6329,6,3,0
6330,3,0,0
6331,1,7,0
6332,3,0,0
6333,7,7,1
6334,5,7,0
6335,6,2,0
6336,1,0,0
6337,1,0,0
6338,2,2,1
6339,0,0,1
6340,5,7,0
6341,5,5,1
6342,0,0,1
6343,1,0,0
6344,6,0,0
6345,5,5,1
6346,2,3,0
6347,8,2,0
6348,9,2,0
6349,7,7,1
6350,9,7,0
6351,1,0,0
6352,1,0,0
6353,3,0,0
6354,3,0,0
6355,5,5,1
6356,6,0,0
6357,7,7,1
6358,5,0,0
6359,9,2,0
6360,4,2,0
6361,9,7,0
6362,3,0,0
6363,6,0,0
6364,6,0,0
6365,0,2,0
6366,8,0,0
6367,5,5,1
6368,6,0,0
6369,5,7,0
6370,9,5,0
6371,8,0,0
6372,3,0,0
6373,8,2,0
6374,1,0,0
6375,3,0,0
6376,1,0,0
6377,3,0,0
6378,5,7,0
6379,6,3,0
6380,5,7,0
6381,4,3,0
6382,4,2,0
6383,9,7,0
6384,6,0,0
6385,7,7,1
6386,1,0,0
6387,4,3,0
6388,8,7,0
6389,3,0,0
6390,7,7,1
6391,7,7,1
6392,6,0,0
6393,7,7,1
6394,9,2,0
6395,4,2,0
6396,7,7,1
6397,7,7,1
6398,0,0,1
6399,1,0,0
6400,4,0,0
6401,1,0,0
6402,4,2,0
6403,8,0,0
6404,2,0,0
6405,4,2,0
6406,7,7,1
6407,6,2,0
6408,7,7,1
6409,1,5,0
6410,8,7,0
6411,7,7,1
6412,5,5,1
6413,1,0,0
6414,3,0,0
6415,1,0,0
6416,0,0,1
6417,3,0,0
6418,4,0,0
6419,5,5,1
6420,4,0,0
6421,8,3,0
6422,6,0,0
6423,3,0,0
6424,4,2,0
6425,9,7,0
6426,3,0,0
6427,1,0,0
6428,5,5,1
6429,3,0,0
6430,0,0,1
6431,7,7,1
6432,0,0,1
6433,3,0,0
6434,4,2,0
6435,5,7,0
6436,1,0,0
6437,6,2,0
6438,6,0,0
6439,2,3,0
6440,8,0,0
6441,8,0,0
6442,9,0,0
6443,8,2,0
6444,6,5,0
6445,7,7,1
6446,2,2,1
6447,4,5,0
6448,2,2,1
6449,5,7,0
6450,1,0,0
6451,9,5,0
6452,6,7,0
6453,3,0,0
6454,8,2,0
6455,7,7,1
6456,1,0,0
6457,8,0,0
6458,1,0,0
6459,2,2,1
6460,0,0,1
6461,9,7,0
6462,2,2,1
6463,4,2,0
6464,4,0,0
6465,4,0,0
6466,6,2,0
6467,1,0,0
6468,3,0,0
6469,5,5,1
6470,2,3,0
6471,9,7,0
6472,7,7,1
6473,5,5,1
6474,2,0,0
6475,7,7,1
6476,5,7,0
6477,5,5,1
6478,4,0,0
6479,4,2,0
6480,8,7,0
6481,0,0,1
6482,7,7,1
6483,0,0,1
6484,8,3,0
6485,0,0,1
6486,2,2,1
6487,1,0,0
6488,9,7,0
6489,7,7,1
6490,7,7,1
6491,3,0,0
6492,8,0,0
6493,0,0,1
6494,3,0,0
6495,0,0,1
6496,9,3,0
6497,8,2,0
6498,5,5,1
6499,6,0,0
6500,4,3,0
6501,8,2,0
6502,1,0,0
6503,5,7,0
6504,5,7,0
6505,7,7,1
6506,0,0,1
6507,1,0,0
6508,6,0,0
6509,1,0,0
6510,3,0,0
6511,2,2,1
6512,6,3,0
6513,4,3,0
6514,6,2,0
6515,1,0,0
6516,7,7,1
6517,6,0,0
6518,2,2,1
6519,2,0,0
6520,6,0,0
6521,1,0,0
6522,8,0,0
6523,2,3,0
6524,2,2,1
6525,6,0,0
6526,3,0,0
6527,0,0,1
6528,8,2,0
6529,8,0,0
6530,4,2,0
6531,6,0,0
6532,2,3,0
6533,0,0,1
6534,7,7,1
6535,0,0,1
6536,8,2,0
6537,9,7,0
6538,1,0,0
6539,6,2,0
6540,6,2,0
6541,7,7,1
6542,0,3,0
6543,8,7,0
6544,1,0,0
6545,8,7,0
6546,2,0,0
6547,4,0,0
6548,6,0,0
6549,7,7,1
6550,5,5,1
6551,7,7,1
6552,9,7,0
6553,9,7,0
6554,3,0,0
6555,9,2,0
6556,4,2,0
6557,4,2,0
6558,6,5,0
6559,4,0,0
6560,1,0,0
6561,4,0,0
6562,8,0,0
6563,4,0,0
6564,2,2,1
6565,8,7,0
6566,6,0,0
6567,2,0,0
6568,2,2,1
6569,9,7,0
6570,1,0,0
6571,8,2,0
6572,0,0,1
6573,6,3,0
6574,2,3,0
6575,6,0,0
6576,0,0,1
6577,3,0,0
6578,6,2,0
6579,6,5,0
6580,1,0,0
6581,3,3,1
6582,6,0,0
6583,3,0,0
6584,3,0,0
6585,1,0,0
6586,7,7,1
6587,8,0,0
6588,1,0,0
6589,0,0,1
6590,7,7,1
6591,6,0,0
6592,5,7,0
6593,0,0,1
6594,8,0,0
6595,2,2,1
6596,6,7,0
6597,5,7,0
6598,8,2,0
6599,7,7,1
6600,8,2,0
6601,4,0,0
6602,5,5,1
6603,9,2,0
6604,5,7,0
6605,5,5,1
6606,1,0,0
6607,2,3,0
6608,4,3,0
6609,7,7,1
6610,2,3,0
6611,9,2,0
6612,7,7,1
6613,8,0,0
6614,3,0,0
6615,7,7,1
6616,4,0,0
6617,6,0,0
6618,3,0,0
6619,8,0,0
6620,8,2,0
6621,4,0,0
6622,5,7,0
6623,1,0,0
6624,8,2,0
6625,2,0,0
6626,6,3,0
6627,2,2,1
6628,2,0,0
6629,9,2,0
6630,8,3,0
6631,9,2,0
6632,0,0,1
6633,2,0,0
6634,5,7,0
6635,9,7,0
6636,3,0,0
6637,5,5,1
6638,9,7,0
6639,8,0,0
6640,6,2,0
6641,3,0,0
6642,9,5,0
6643,5,5,1
6644,9,2,0
6645,3,0,0
6646,0,0,1
6647,8,2,0
6648,6,2,0
6649,0,0,1
6650,6,0,0
6651,3,0,0
6652,5,7,0
6653,8,0,0
6654,0,2,0
6655,6,3,0
6656,1,0,0
6657,8,2,0
6658,6,2,0
6659,9,5,0
6660,0,0,1
6661,0,0,1
6662,7,7,1
6663,6,0,0
6664,6,0,0
6665,8,2,0
6666,7,7,1
6667,6,0,0
6668,8,2,0
6669,8,7,0
6670,2,2,1
6671,0,0,1
6672,3,0,0
6673,6,0,0
6674,7,7,1
6675,1,0,0
6676,3,0,0
6677,7,7,1
6678,4,2,0
6679,0,0,1
6680,7,7,1
6681,1,0,0
6682,6,0,0
6683,5,7,0
6684,2,3,0
6685,0,0,1
6686,7,2,0
6687,9,2,0
6688,0,0,1
6689,3,0,0
6690,8,7,0
6691,2,0,0
6692,1,0,0
6693,1,0,0
6694,8,2,0
6695,8,0,0
6696,3,0,0
6697,5,7,0
6698,7,7,1
6699,5,7,0
6700,6,0,0
6701,7,2,0
6702,4,2,0
6703,3,0,0
6704,9,2,0
6705,3,0,0
6706,8,2,0
6707,9,2,0
6708,0,0,1
6709,4,5,0
6710,0,0,1
6711,4,3,0
6712,5,5,1
6713,7,7,1
6714,0,0,1
6715,4,3,0
6716,3,0,0
6717,9,2,0
6718,5,7,0
6719,7,7,1
6720,2,0,0
6721,2,0,0
6722,5,5,1
6723,8,0,0
6724,3,0,0
6725,1,0,0
6726,3,0,0
6727,5,7,0
6728,4,2,0
6729,9,7,0
6730,4,0,0
6731,3,0,0
6732,9,3,0
6733,9,7,0
6734,2,3,0
6735,0,0,1
6736,8,0,0
6737,0,0,1
6738,9,2,0
6739,1,0,0
6740,9,2,0
6741,9,5,0
6742,0,0,1
6743,7,7,1
6744,1,0,0
6745,4,2,0
6746,5,7,0
6747,0,0,1
6748,3,0,0
6749,8,0,0
6750,7,7,1
6751,4,3,0
6752,5,5,1
6753,5,7,0
6754,9,5,0
6755,3,0,0
6756,2,2,1
6757,0,0,1
6758,0,3,0
6759,9,2,0
6760,0,0,1
6761,5,5,1
6762,0,0,1
6763,1,0,0
6764,3,0,0
6765,7,7,1
6766,9,2,0
6767,1,0,0
6768,5,7,0
6769,9,3,0
6770,6,0,0
6771,0,0,1
6772,9,3,0
6773,7,7,1
6774,2,3,0
6775,9,7,0
6776,2,2,1
6777,1,0,0
6778,2,2,1
6779,7,7,1
6780,5,7,0
6781,1,0,0
6782,0,0,1
6783,7,7,1
6784,3,0,0
6785,4,0,0
6786,7,7,1
6787,6,0,0
6788,4,2,0
6789,6,0,0
6790,8,2,0
6791,5,7,0
6792,7,7,1
6793,9,2,0
6794,5,7,0
6795,7,7,1
6796,3,0,0
6797,6,0,0
6798,3,0,0
6799,9,7,0
6800,3,0,0
6801,4,0,0
6802,1,0,0
6803,5,7,0
6804,6,0,0
6805,9,7,0
6806,7,7,1
6807,4,0,0
6808,0,0,1
6809,6,0,0
6810,5,5,1
6811,8,3,0
6812,0,0,1
6813,7,7,1
6814,7,7,1
6815,3,0,0
6816,2,2,1
6817,0,0,1
6818,4,2,0
6819,8,0,0
6820,2,2,1
6821,0,0,1
6822,6,0,0
6823,9,7,0
6824,8,0,0
6825,9,2,0
6826,2,0,0
6827,5,5,1
6828,0,0,1
6829,4,0,0
6830,0,0,1
6831,2,3,0
6832,6,0,0
6833,3,0,0
6834,1,0,0
6835,8,2,0
6836,7,7,1
6837,4,2,0
6838,1,0,0
6839,9,2,0
6840,1,0,0
6841,2,2,1
6842,8,2,0
6843,5,5,1
6844,6,2,0
6845,3,0,0
6846,0,0,1
6847,0,0,1
6848,2,2,1
6849,6,0,0
6850,0,0,1
6851,7,7,1
6852,2,2,1
6853,1,0,0
6854,8,0,0
6855,4,5,0
6856,8,0,0
6857,7,7,1
6858,9,5,0
6859,4,3,0
6860,1,0,0
6861,6,2,0
6862,5,7,0
6863,7,7,1
6864,7,7,1
6865,3,0,0
6866,2,0,0
6867,5,5,1
6868,7,3,0
6869,3,0,0
6870,6,0,0
6871,7,7,1
6872,3,0,0
6873,2,3,0
6874,2,0,0
6875,9,7,0
6876,6,0,0
6877,7,7,1
6878,3,0,0
6879,9,7,0
6880,1,0,0
6881,2,0,0
6882,1,0,0
6883,9,3,0
6884,7,7,1
6885,2,0,0
6886,3,0,0
6887,3,0,0
6888,8,0,0
6889,1,0,0
6890,8,0,0
6891,3,0,0
6892,5,5,1
6893,0,0,1
6894,5,3,0
6895,3,0,0
6896,8,0,0
6897,5,0,0
6898,7,7,1
6899,4,0,0
6900,9,3,0
6901,0,0,1
6902,6,0,0
6903,8,0,0
6904,3,0,0
6905,2,2,1
6906,3,0,0
6907,3,0,0
6908,4,0,0
6909,3,0,0
6910,7,7,1
6911,8,0,0
6912,7,7,1
6913,1,3,0
6914,3,0,0
6915,7,7,1
6916,8,2,0
6917,9,2,0
6918,5,7,0
6919,5,7,0
6920,2,2,1
6921,2,2,1
6922,4,2,0
6923,5,5,1
6924,0,0,1
6925,8,2,0
6926,0,0,1
6927,3,0,0
6928,6,0,0
6929,0,0,1
6930,8,2,0
6931,8,0,0
6932,9,7,0
6933,6,2,0
6934,9,7,0
6935,1,0,0
6936,5,7,0
6937,1,0,0
6938,2,2,1
6939,1,0,0
6940,3,0,0
6941,2,0,0
6942,2,5,0
6943,2,0,0
6944,4,3,0
6945,5,5,1
6946,7,7,1
6947,5,5,1
6948,9,0,0
6949,2,3,0
6950,0,0,1
6951,5,5,1
6952,7,7,1
6953,0,0,1
6954,5,5,1
6955,6,0,0
6956,5,5,1
6957,6,0,0
6958,6,0,0
6959,4,2,0
6960,0,0,1
6961,7,7,1
6962,1,0,0
6963,5,5,1
6964,2,0,0
6965,9,2,0
6966,8,2,0
6967,1,0,0
6968,7,7,1
6969,6,0,0
6970,4,3,0
6971,4,0,0
6972,0,0,1
6973,7,7,1
6974,1,3,0
6975,8,2,0
6976,5,5,1
6977,7,7,1
6978,8,7,0
6979,5,7,0
6980,5,5,1
6981,1,0,0
6982,8,2,0
6983,5,7,0
6984,9,2,0
6985,7,7,1
6986,7,7,1
6987,6,2,0
6988,5,7,0
6989,2,3,0
6990,2,2,1
6991,1,0,0
6992,2,3,0
6993,4,0,0
6994,4,3,0
6995,1,3,0
6996,6,0,0
6997,3,0,0
6998,9,7,0
6999,1,0,0
7000,8,0,0
7001,2,3,0
7002,3,0,0
7003,7,7,1
7004,6,2,0
7005,9,2,0
7006,5,5,1
7007,7,7,1
7008,4,2,0
7009,3,0,0
7010,9,3,0
7011,5,7,0
7012,6,0,0
7013,2,2,1
7014,2,2,1
7015,7,7,1
7016,3,0,0
7017,9,2,0
7018,3,0,0
7019,0,0,1
7020,5,5,1
7021,9,7,0
7022,0,0,1
7023,9,7,0
7024,6,0,0
7025,6,0,0
7026,6,3,0
7027,5,5,1
7028,9,7,0
7029,1,0,0
7030,6,2,0
7031,5,7,0
7032,2,2,1
7033,0,0,1
7034,2,2,1
7035,3,0,0
7036,1,0,0
7037,1,0,0
7038,1,0,0
7039,7,7,1
7040,6,0,0
7041,2,2,1
7042,6,2,0
7043,5,5,1
7044,9,2,0
7045,8,2,0
7046,7,7,1
7047,9,7,0
7048,3,0,0
7049,2,2,1
7050,7,7,1
7051,9,3,0
7052,2,5,0
7053,0,0,1
7054,1,0,0
7055,1,0,0
7056,1,0,0
7057,4,2,0
7058,8,0,0
7059,0,0,1
7060,8,2,0
7061,0,0,1
7062,9,3,0
7063,5,7,0
7064,6,0,0
7065,7,7,1
7066,0,0,1
7067,8,3,0
7068,4,2,0
7069,4,0,0
7070,4,0,0
7071,2,2,1
7072,2,2,1
7073,2,0,0
7074,5,5,1
7075,7,7,1
7076,2,3,0
7077,9,0,0
7078,9,7,0
7079,2,2,1
7080,2,2,1
7081,2,2,1
7082,0,0,1
7083,7,7,1
7084,4,2,0
7085,5,5,1
7086,2,0,0
7087,3,0,0
7088,3,0,0
7089,1,0,0
7090,9,5,0
7091,8,0,0
7092,1,0,0
7093,8,7,0
7094,6,2,0
7095,6,3,0
7096,3,0,0
7097,9,2,0
7098,1,0,0
7099,9,5,0
7100,7,7,1
7101,2,0,0
7102,9,3,0
7103,0,0,1
7104,9,2,0
7105,3,0,0
7106,0,0,1
7107,4,2,0
7108,2,0,0
7109,3,0,0
7110,4,2,0
7111,6,0,0
7112,6,0,0
7113,9,5,0
7114,6,2,0
7115,1,0,0
7116,1,0,0
7117,0,0,1
7118,5,5,1
7119,6,0,0
7120,7,7,1
7121,0,0,1
7122,4,0,0
7123,1,0,0
7124,1,0,0
7125,9,7,0
7126,0,0,1
7127,0,0,1
7128,1,0,0
7129,9,7,0
7130,6,0,0
7131,7,7,1
7132,3,0,0
7133,5,7,0
7134,4,2,0
7135,1,0,0
7136,2,0,0
7137,0,0,1
7138,4,2,0
7139,0,0,1
7140,3,0,0
7141,0,0,1
7142,2,2,1
7143,3,0,0
7144,5,7,0
7145,9,7,0
7146,5,7,0
7147,8,2,0
7148,9,2,0
7149,3,0,0
7150,1,0,0
7151,7,7,1
7152,8,2,0
7153,9,2,0
7154,4,0,0
7155,1,0,0
7156,1,0,0
7157,9,7,0
7158,0,0,1
7159,7,7,1
7160,0,0,1
7161,0,0,1
7162,9,7,0
7163,6,0,0
7164,0,0,1
7165,2,0,0
7166,9,7,0
7167,6,0,0
7168,8,2,0
7169,5,5,1
7170,5,5,1
7171,9,2,0
7172,3,0,0
7173,3,0,0
7174,5,5,1
7175,7,7,1
7176,1,0,0
7177,2,0,0
7178,3,0,0
7179,3,0,0
7180,5,5,1
7181,6,0,0
7182,6,0,0
7183,4,2,0
7184,1,0,0
7185,1,0,0
7186,9,2,0
7187,1,0,0
7188,6,3,0
7189,6,0,0
7190,6,0,0
7191,2,2,1
7192,2,2,1
7193,6,0,0
7194,6,0,0
7195,6,0,0
7196,3,0,0
7197,5,7,0
7198,0,0,1
7199,3,0,0
7200,0,0,1
7201,5,5,1
7202,1,0,0
7203,1,0,0
7204,8,5,0
7205,2,2,1
7206,5,7,0
7207,3,0,0
7208,5,5,1
7209,1,0,0
7210,4,0,0
7211,4,2,0
7212,3,0,0
7213,1,3,0
7214,2,0,0
7215,7,7,1
7216,9,3,0
7217,6,0,0
7218,3,0,0
7219,8,2,0
7220,5,7,0
7221,6,3,0
7222,6,0,0
7223,9,3,0
7224,1,0,0
7225,5,7,0
7226,7,7,1
7227,7,7,1
7228,4,2,0
7229,2,2,1
7230,2,3,0
7231,7,7,1
7232,5,5,1
7233,4,0,0
7234,1,0,0
7235,5,7,0
7236,7,7,1
7237,7,7,1
7238,8,0,0
7239,2,2,1
7240,8,2,0
7241,3,0,0
7242,7,7,1
7243,4,2,0
7244,6,0,0
7245,2,0,0
7246,9,2,0
7247,9,0,0
7248,0,0,1
7249,0,0,1
7250,7,7,1
7251,3,0,0
7252,1,0,0
7253,0,0,1
7254,8,0,0
7255,2,2,1
7256,4,2,0
7257,4,0,0
7258,6,2,0
7259,7,7,1
7260,1,0,0
7261,8,2,0
7262,6,2,0
7263,0,0,1
7264,3,0,0
7265,4,2,0
7266,0,0,1
7267,3,0,0
7268,9,7,0
7269,8,2,0
7270,0,0,1
7271,0,0,1
7272,8,0,0
7273,3,0,0
7274,9,7,0
7275,2,2,1
7276,1,3,0
7277,5,5,1
7278,4,5,0
7279,5,5,1
7280,0,0,1
7281,8,0,0
7282,4,3,0
7283,2,2,1
7284,5,7,0
7285,9,7,0
7286,3,0,0
7287,0,0,1
7288,2,2,1
7289,7,7,1
7290,8,7,0
7291,5,7,0
7292,9,3,0
7293,5,5,1
7294,0,0,1
7295,0,0,1
7296,6,2,0
7297,9,2,0
7298,7,7,1
7299,2,0,0
7300,9,7,0
7301,2,3,0
7302,2,2,1
7303,6,2,0
7304,4,2,0
7305,0,0,1
7306,1,0,0
7307,4,2,0
7308,3,0,0
7309,9,3,0
7310,4,2,0
7311,0,0,1
7312,3,0,0
7313,4,0,0
7314,4,3,0
7315,6,0,0
7316,9,5,0
7317,4,2,0
7318,7,7,1
7319,2,0,0
7320,5,5,1
7321,4,2,0
7322,3,0,0
7323,4,0,0
7324,5,5,1
7325,7,7,1
7326,0,0,1
7327,2,3,0
7328,1,0,0
7329,1,0,0
7330,8,0,0
7331,7,7,1
7332,3,0,0
7333,2,2,1
7334,6,0,0
7335,5,2,0
7336,2,2,1
7337,3,0,0
7338,8,0,0
7339,8,2,0
7340,8,2,0
7341,9,2,0
7342,3,3,1
7343,6,2,0
7344,9,2,0
7345,6,2,0
7346,0,0,1
7347,3,0,0
7348,6,0,0
7349,4,2,0
7350,2,0,0
7351,8,0,0
7352,8,2,0
7353,5,7,0
7354,9,5,0
7355,2,3,0
7356,7,7,1
7357,1,0,0
7358,9,2,0
7359,0,0,1
7360,3,0,0
7361,3,0,0
7362,3,0,0
7363,2,3,0
7364,3,0,0
7365,9,2,0
7366,9,7,0
7367,5,7,0
7368,3,0,0
7369,2,0,0
7370,4,2,0
7371,2,2,1
7372,4,2,0
7373,6,0,0
7374,4,2,0
7375,5,5,1
7376,3,0,0
7377,4,2,0
7378,9,3,0
7379,8,2,0
7380,5,7,0
7381,8,2,0
7382,3,0,0
7383,4,0,0
7384,1,0,0
7385,4,2,0
7386,8,0,0
7387,9,7,0
7388,2,2,1
7389,6,2,0
7390,2,2,1
7391,3,0,0
7392,5,7,0
7393,0,0,1
7394,3,0,0
7395,5,5,1
7396,2,2,1
7397,5,5,1
7398,3,0,0
7399,9,7,0
7400,1,0,0
7401,2,0,0
7402,9,7,0
7403,8,7,0
7404,9,5,0
7405,3,0,0
7406,8,2,0
7407,8,2,0
7408,5,7,0
7409,5,5,1
7410,8,0,0
7411,4,2,0
7412,4,0,0
7413,0,0,1
7414,8,7,0
7415,3,0,0
7416,6,0,0
7417,4,2,0
7418,9,2,0
7419,6,0,0
7420,1,0,0
7421,0,0,1
7422,5,5,1
7423,1,0,0
7424,4,0,0
7425,0,0,1
7426,9,7,0
7427,2,2,1
7428,6,0,0
7429,3,0,0
7430,6,0,0
7431,7,7,1
7432,4,3,0
7433,6,2,0
7434,4,2,0
7435,3,0,0
7436,8,2,0
7437,5,5,1
7438,1,0,0
7439,8,2,0
7440,3,0,0
7441,4,0,0
7442,2,2,1
7443,5,5,1
7444,6,0,0
7445,0,0,1
7446,7,7,1
7447,8,2,0
7448,7,7,1
7449,4,0,0
7450,4,2,0
7451,2,2,1
7452,2,0,0
7453,9,5,0
7454,3,0,0
7455,5,5,1
7456,0,0,1
7457,9,7,0
7458,9,7,0
7459,0,0,1
7460,1,0,0
7461,3,0,0
7462,7,7,1
7463,1,0,0
7464,9,7,0
7465,6,0,0
7466,5,7,0
7467,2,3,0
7468,6,0,0
7469,9,3,0
7470,5,7,0
7471,7,7,1
7472,9,2,0
7473,4,0,0
7474,2,2,1
7475,8,0,0
7476,3,0,0
7477,1,0,0
7478,7,7,1
7479,8,0,0
7480,8,0,0
7481,6,2,0
7482,8,0,0
7483,0,0,1
7484,5,7,0
7485,5,5,1
7486,7,7,1
7487,1,0,0
7488,9,2,0
7489,6,0,0
7490,2,2,1
7491,1,0,0
7492,5,5,1
7493,1,0,0
7494,9,2,0
7495,6,0,0
7496,1,0,0
7497,6,0,0
7498,3,0,0
7499,2,3,0
7500,5,7,0
7501,3,0,0
7502,9,7,0
7503,3,0,0
7504,5,7,0
7505,4,0,0
7506,0,0,1
7507,6,2,0
7508,9,5,0
7509,5,5,1
7510,4,2,0
7511,2,3,0
7512,3,0,0
7513,8,2,0
7514,5,7,0
7515,8,0,0
7516,3,0,0
7517,6,0,0
7518,4,2,0
7519,1,0,0
7520,4,2,0
7521,9,2,0
7522,5,5,1
7523,8,2,0
7524,9,7,0
7525,7,7,1
7526,3,0,0
7527,6,2,0
7528,9,2,0
7529,5,7,0
7530,9,2,0
7531,1,0,0
7532,1,0,0
7533,1,0,0
7534,8,2,0
7535,4,0,0
7536,1,0,0
7537,4,2,0
7538,6,0,0
7539,9,5,0
7540,9,2,0
7541,8,2,0
7542,9,7,0
7543,7,7,1
7544,4,3,0
7545,4,0,0
7546,1,0,0
7547,9,3,0
7548,9,5,0
7549,1,0,0
7550,9,5,0
7551,3,0,0
7552,2,2,1
7553,3,0,0
7554,7,7,1
7555,1,0,0
7556,1,0,0
7557,3,0,0
7558,6,0,0
7559,8,0,0
7560,3,0,0
7561,4,0,0
7562,3,0,0
7563,3,0,0
7564,8,2,0
7565,3,0,0
7566,7,7,1
7567,1,0,0
7568,0,0,1
7569,3,0,0
7570,8,2,0
7571,4,0,0
7572,7,7,1
7573,9,7,0
7574,8,3,0
7575,0,0,1
7576,3,0,0
7577,0,0,1
7578,4,0,0
7579,5,5,1
7580,7,7,1
7581,6,5,0
7582,7,7,1
7583,3,0,0
7584,5,5,1
7585,0,0,1
7586,2,2,1
7587,3,0,0
7588,3,0,0
7589,3,0,0
7590,0,0,1
7591,6,0,0
7592,4,2,0
7593,4,0,0
7594,4,0,0
7595,4,0,0
7596,4,0,0
7597,9,2,0
7598,9,2,0
7599,0,0,1
7600,7,7,1
7601,4,2,0
7602,0,0,1
7603,2,0,0
7604,2,2,1
7605,1,0,0
7606,9,3,0
7607,5,5,1
7608,9,2,0
7609,9,7,0
7610,0,5,0
7611,5,7,0
7612,8,7,0
7613,6,3,0
7614,7,7,1
7615,3,0,0
7616,9,2,0
7617,5,5,1
7618,2,2,1
7619,8,0,0
7620,9,7,0
7621,5,7,0
7622,8,3,0
7623,0,0,1
7624,0,0,1
7625,3,0,0
7626,0,0,1
7627,6,0,0
7628,3,0,0
7629,7,7,1
7630,8,2,0
7631,0,0,1
7632,1,0,0
7633,2,2,1
7634,2,2,1
7635,3,0,0
7636,1,0,0
7637,1,0,0
7638,3,0,0
7639,2,3,0
7640,2,0,0
7641,5,5,1
7642,4,2,0
7643,3,0,0
7644,9,5,0
7645,3,0,0
7646,3,0,0
7647,2,2,1
7648,3,0,0
7649,7,7,1
7650,2,2,1
7651,9,5,0
7652,2,2,1
7653,1,0,0
7654,6,0,0
7655,7,7,1
7656,5,5,1
7657,5,5,1
7658,9,0,0
7659,2,2,1
7660,6,0,0
7661,9,7,0
7662,7,7,1
7663,9,7,0
7664,7,7,1
7665,4,3,0
7666,1,0,0
7667,8,0,0
7668,3,0,0
7669,3,0,0
7670,8,2,0
7671,0,0,1
7672,8,0,0
7673,7,7,1
7674,0,0,1
7675,7,7,1
7676,7,7,1
7677,9,5,0
7678,6,2,0
7679,3,0,0
7680,0,0,1
7681,3,0,0
7682,7,7,1
7683,4,0,0
7684,1,0,0
7685,5,5,1
7686,2,2,1
7687,0,0,1
7688,5,5,1
7689,8,2,0
7690,6,0,0
7691,7,7,1
7692,0,0,1
7693,1,0,0
7694,0,0,1
7695,5,5,1
7696,6,0,0
7697,2,3,0
7698,1,0,0
7699,4,2,0
7700,1,0,0
7701,8,0,0
7702,7,7,1
7703,9,7,0
7704,9,2,0
7705,7,7,1
7706,3,0,0
7707,2,3,0
7708,2,2,1
7709,4,2,0
7710,7,7,1
7711,6,0,0
7712,3,0,0
7713,9,2,0
7714,6,0,0
7715,3,0,0
7716,9,7,0
7717,5,5,1
7718,1,0,0
7719,6,0,0
7720,9,7,0
7721,2,0,0
7722,7,7,1
7723,4,2,0
7724,3,0,0
7725,5,5,1
7726,7,7,1
7727,2,2,1
7728,7,7,1
7729,2,2,1
7730,8,2,0
7731,7,7,1
7732,5,7,0
7733,4,0,0
7734,5,5,1
7735,9,7,0
7736,4,2,0
7737,3,0,0
7738,5,7,0
7739,0,0,1
7740,2,2,1
7741,5,7,0
7742,5,5,1
7743,3,0,0
7744,1,0,0
7745,9,0,0
7746,3,0,0
7747,7,7,1
7748,1,0,0
7749,0,0,1
7750,3,0,0
7751,4,2,0
7752,4,5,0
7753,2,3,0
7754,5,5,1
7755,7,7,1
7756,2,2,1
7757,1,0,0
7758,1,0,0
7759,7,7,1
7760,7,7,1
7761,7,7,1
7762,0,0,1
7763,1,0,0
7764,6,0,0
7765,8,0,0
7766,5,5,1
7767,2,2,1
7768,5,7,0
7769,3,0,0
7770,7,7,1
7771,8,0,0
7772,7,7,1
7773,7,7,1
7774,0,0,1
7775,8,2,0
7776,5,5,1
7777,6,0,0
7778,6,0,0
7779,5,7,0
7780,5,5,1
7781,6,0,0
7782,7,7,1
7783,7,7,1
7784,9,7,0
7785,7,7,1
7786,1,0,0
7787,0,0,1
7788,0,0,1
7789,8,2,0
7790,0,0,1
7791,4,0,0
7792,0,0,1
7793,6,2,0
7794,4,2,0
7795,5,5,1
7796,5,7,0
7797,0,0,1
7798,5,7,0
7799,3,0,0
7800,6,0,0
7801,4,0,0
7802,5,5,1
7803,0,0,1
7804,7,7,1
7805,1,0,0
7806,8,0,0
7807,7,7,1
7808,1,0,0
7809,3,0,0
7810,2,2,1
7811,0,0,1
7812,6,0,0
7813,7,7,1
7814,3,0,0
7815,7,7,1
7816,4,2,0
7817,8,2,0
7818,0,0,1
7819,3,0,0
7820,9,2,0
7821,4,2,0
7822,0,0,1
7823,3,0,0
7824,0,0,1
7825,8,2,0
7826,7,7,1
7827,3,0,0
7828,3,0,0
7829,6,3,0
7830,5,5,1
7831,0,0,1
7832,1,0,0
7833,5,5,1
7834,0,0,1
7835,9,2,0
7836,9,2,0
7837,1,0,0
7838,3,0,0
7839,0,0,1
7840,6,0,0
7841,1,0,0
7842,6,2,0
7843,6,0,0
7844,5,7,0
7845,7,7,1
7846,2,5,0
7847,4,2,0
7848,0,0,1
7849,9,7,0
7850,2,3,0
7851,6,0,0
7852,8,0,0
7853,2,0,0
7854,8,0,0
7855,3,0,0
7856,7,7,1
7857,7,7,1
7858,3,0,0
7859,3,0,0
7860,9,2,0
7861,5,7,0
7862,7,7,1
7863,6,0,0
7864,0,0,1
7865,9,7,0
7866,4,2,0
7867,5,7,0
7868,0,0,1
7869,7,7,1
7870,2,3,0
7871,9,2,0
7872,5,7,0
7873,5,7,0
7874,8,2,0
