,true_value,is_correct,predicted_value
5173,4,1,4.0
5174,9,1,9.0
5175,1,1,1.0
5176,9,1,9.0
5177,4,1,4.0
5178,7,1,7.0
5179,3,1,3.0
5180,5,1,5.0
5181,4,1,4.0
5182,3,1,3.0
5183,4,1,4.0
5184,6,0,2.0
5185,1,1,1.0
5186,6,0,0.0
5187,2,1,2.0
5188,4,1,4.0
5189,3,1,3.0
5190,7,1,7.0
5191,8,1,8.0
5192,4,1,4.0
5193,5,0,9.0
5194,5,1,5.0
5195,9,1,9.0
5196,0,1,0.0
5197,6,0,4.0
5198,3,1,3.0
5199,4,1,4.0
5200,5,1,5.0
5201,5,0,7.0
5202,5,1,5.0
5203,7,1,7.0
5204,3,0,6.0
5205,1,1,1.0
5206,3,1,3.0
5207,3,1,3.0
5208,7,1,7.0
5209,0,1,0.0
5210,7,0,5.0
5211,7,1,7.0
5212,6,0,0.0
5213,8,1,8.0
5214,3,1,3.0
5215,5,1,5.0
5216,5,1,5.0
5217,8,1,8.0
5218,1,1,1.0
5219,9,1,9.0
5220,4,1,4.0
5221,0,1,0.0
5222,4,1,4.0
5223,2,1,2.0
5224,1,1,1.0
5225,6,1,6.0
5226,0,1,0.0
5227,1,1,1.0
5228,6,0,2.0
5229,5,0,9.0
5230,0,1,0.0
5231,8,1,8.0
5232,1,1,1.0
5233,1,1,1.0
5234,7,1,7.0
5235,5,0,8.0
5236,2,1,2.0
5237,5,1,5.0
5238,9,1,9.0
5239,0,1,0.0
5240,8,1,8.0
5241,3,1,3.0
5242,4,1,4.0
5243,4,1,4.0
5244,2,0,4.0
5245,7,1,7.0
5246,0,1,0.0
5247,7,1,7.0
5248,6,0,0.0
5249,6,0,3.0
5250,2,1,2.0
5251,3,0,1.0
5252,7,1,7.0
5253,1,1,1.0
5254,6,1,6.0
5255,4,0,2.0
5256,3,1,3.0
5257,3,0,0.0
5258,0,1,0.0
5259,0,1,0.0
5260,6,0,8.0
5261,4,1,4.0
5262,8,1,8.0
5263,7,1,7.0
5264,0,1,0.0
5265,3,1,3.0
5266,6,1,6.0
5267,4,0,3.0
5268,7,1,7.0
5269,3,1,3.0
5270,3,0,1.0
5271,6,1,6.0
5272,0,1,0.0
5273,2,1,2.0
5274,4,1,4.0
5275,4,1,4.0
5276,1,1,1.0
5277,8,1,8.0
5278,1,1,1.0
5279,9,1,9.0
5280,1,0,3.0
5281,2,1,2.0
5282,6,0,2.0
5283,4,1,4.0
5284,2,1,2.0
5285,5,0,3.0
5286,3,1,3.0
5287,3,1,3.0
5288,5,1,5.0
5289,3,1,3.0
5290,5,1,5.0
5291,8,1,8.0
5292,3,1,3.0
5293,9,1,9.0
5294,7,1,7.0
5295,3,1,3.0
5296,0,1,0.0
5297,0,0,4.0
5298,1,1,1.0
5299,0,1,0.0
5300,1,1,1.0
5301,0,1,0.0
5302,7,1,7.0
5303,7,1,7.0
5304,4,0,6.0
5305,8,1,8.0
5306,9,1,9.0
5307,0,1,0.0
5308,1,1,1.0
5309,5,1,5.0
5310,4,1,4.0
5311,9,1,9.0
5312,4,1,4.0
5313,7,1,7.0
5314,9,1,9.0
5315,9,1,9.0
5316,7,0,9.0
5317,0,0,3.0
5318,1,1,1.0
5319,0,1,0.0
5320,9,1,9.0
5321,9,1,9.0
5322,5,1,5.0
5323,1,1,1.0
5324,7,1,7.0
5325,2,1,2.0
5326,9,1,9.0
5327,1,0,3.0
5328,5,1,5.0
5329,6,1,6.0
5330,8,1,8.0
5331,1,1,1.0
5332,7,1,7.0
5333,3,1,3.0
5334,0,0,3.0
5335,8,1,8.0
5336,4,1,4.0
5337,7,1,7.0
5338,0,0,8.0
5339,8,1,8.0
5340,9,1,9.0
5341,8,1,8.0
5342,8,1,8.0
5343,4,1,4.0
5344,5,0,9.0
5345,6,0,8.0
5346,4,1,4.0
5347,5,1,5.0
5348,9,1,9.0
5349,0,1,0.0
5350,0,1,0.0
5351,5,1,5.0
5352,3,1,3.0
5353,7,1,7.0
5354,7,1,7.0
5355,4,1,4.0
5356,4,1,4.0
5357,7,1,7.0
5358,4,1,4.0
5359,5,1,5.0
5360,8,1,8.0
5361,3,1,3.0
5362,7,1,7.0
5363,2,1,2.0
5364,7,1,7.0
5365,3,1,3.0
5366,8,1,8.0
5367,8,1,8.0
5368,8,1,8.0
5369,7,1,7.0
5370,8,1,8.0
5371,6,0,4.0
5372,0,1,0.0
5373,5,1,5.0
5374,7,1,7.0
5375,9,1,9.0
5376,8,1,8.0
5377,5,1,5.0
5378,6,0,4.0
5379,0,1,0.0
5380,6,0,4.0
5381,4,0,2.0
5382,4,1,4.0
5383,2,1,2.0
5384,8,1,8.0
5385,9,1,9.0
5386,9,1,9.0
5387,1,1,1.0
5388,9,1,9.0
5389,5,1,5.0
5390,8,1,8.0
5391,4,1,4.0
5392,4,1,4.0
5393,8,1,8.0
5394,4,1,4.0
5395,8,0,6.0
5396,7,1,7.0
5397,4,0,2.0
5398,8,1,8.0
5399,3,1,3.0
5400,0,1,0.0
5401,7,1,7.0
5402,8,1,8.0
5403,8,1,8.0
5404,3,1,3.0
5405,9,1,9.0
5406,9,1,9.0
5407,5,1,5.0
5408,9,1,9.0
5409,2,1,2.0
5410,6,0,4.0
5411,9,1,9.0
5412,7,1,7.0
5413,5,1,5.0
5414,7,1,7.0
5415,4,1,4.0
5416,9,1,9.0
5417,9,1,9.0
5418,2,1,2.0
5419,3,1,3.0
5420,9,1,9.0
5421,5,1,5.0
5422,3,1,3.0
5423,5,1,5.0
5424,6,0,3.0
5425,1,1,1.0
5426,2,1,2.0
5427,9,1,9.0
5428,1,1,1.0
5429,4,0,2.0
5430,8,1,8.0
5431,5,1,5.0
5432,1,1,1.0
5433,7,1,7.0
5434,9,1,9.0
5435,0,1,0.0
5436,3,1,3.0
5437,3,1,3.0
5438,6,0,0.0
5439,9,1,9.0
5440,0,1,0.0
5441,4,1,4.0
5442,6,0,0.0
5443,0,1,0.0
5444,0,1,0.0
5445,2,1,2.0
5446,9,1,9.0
5447,7,1,7.0
5448,1,1,1.0
5449,9,1,9.0
5450,8,1,8.0
5451,5,0,9.0
5452,6,0,2.0
5453,8,1,8.0
5454,5,1,5.0
5455,9,1,9.0
5456,5,0,7.0
5457,2,1,2.0
5458,4,1,4.0
5459,2,1,2.0
5460,5,1,5.0
5461,2,0,4.0
5462,2,1,2.0
5463,5,0,9.0
5464,4,1,4.0
5465,2,1,2.0
5466,7,1,7.0
5467,1,1,1.0
5468,2,0,6.0
5469,6,0,0.0
5470,8,0,4.0
5471,2,0,4.0
5472,5,1,5.0
5473,6,0,2.0
5474,2,0,4.0
5475,6,0,2.0
5476,9,1,9.0
5477,5,1,5.0
5478,5,1,5.0
5479,1,1,1.0
5480,5,0,7.0
5481,2,0,4.0
5482,4,0,6.0
5483,4,1,4.0
5484,2,1,2.0
5485,4,1,4.0
5486,1,1,1.0
5487,9,1,9.0
5488,3,0,0.0
5489,7,1,7.0
5490,2,1,2.0
5491,7,1,7.0
5492,4,1,4.0
5493,2,1,2.0
5494,9,1,9.0
5495,7,1,7.0
5496,4,1,4.0
5497,6,0,2.0
5498,6,0,3.0
5499,1,1,1.0
5500,7,1,7.0
5501,1,1,1.0
5502,4,1,4.0
5503,7,1,7.0
5504,6,0,0.0
5505,1,1,1.0
5506,7,1,7.0
5507,3,1,3.0
5508,0,1,0.0
5509,3,1,3.0
5510,6,0,8.0
5511,4,0,2.0
5512,9,0,8.0
5513,0,1,0.0
5514,4,1,4.0
5515,1,1,1.0
5516,7,1,7.0
5517,9,1,9.0
5518,0,1,0.0
5519,2,0,4.0
5520,7,0,9.0
5521,6,0,2.0
5522,6,0,0.0
5523,7,1,7.0
5524,1,1,1.0
5525,9,1,9.0
5526,5,1,5.0
5527,2,1,2.0
5528,9,1,9.0
5529,8,1,8.0
5530,6,0,2.0
5531,4,1,4.0
5532,0,1,0.0
5533,1,0,3.0
5534,3,1,3.0
5535,2,1,2.0
5536,2,1,2.0
5537,8,1,8.0
5538,1,0,3.0
5539,0,1,0.0
5540,8,1,8.0
5541,1,1,1.0
5542,8,1,8.0
5543,1,1,1.0
5544,0,1,0.0
5545,1,1,1.0
5546,4,1,4.0
5547,7,1,7.0
5548,3,1,3.0
5549,7,1,7.0
5550,7,1,7.0
5551,3,1,3.0
5552,3,1,3.0
5553,9,1,9.0
5554,9,1,9.0
5555,0,1,0.0
5556,8,0,2.0
5557,2,1,2.0
5558,5,1,5.0
5559,8,1,8.0
5560,9,1,9.0
5561,5,0,3.0
5562,3,1,3.0
5563,5,0,7.0
5564,4,1,4.0
5565,1,1,1.0
5566,6,0,0.0
5567,9,1,9.0
5568,2,0,4.0
5569,6,0,3.0
5570,2,1,2.0
5571,6,0,0.0
5572,1,1,1.0
5573,8,1,8.0
5574,1,1,1.0
5575,3,0,4.0
5576,3,0,4.0
5577,0,1,0.0
5578,2,0,6.0
5579,1,1,1.0
5580,7,1,7.0
5581,0,1,0.0
5582,5,0,7.0
5583,4,0,3.0
5584,5,1,5.0
5585,3,1,3.0
5586,6,0,0.0
5587,2,0,4.0
5588,1,1,1.0
5589,6,0,4.0
5590,0,1,0.0
5591,7,1,7.0
5592,3,1,3.0
5593,6,1,6.0
5594,6,0,2.0
5595,3,1,3.0
5596,6,0,4.0
5597,1,0,3.0
5598,5,1,5.0
5599,2,1,2.0
5600,9,1,9.0
5601,0,1,0.0
5602,8,1,8.0
5603,0,1,0.0
5604,4,0,3.0
5605,4,0,2.0
5606,0,0,1.0
5607,1,1,1.0
5608,7,1,7.0
5609,5,1,5.0
5610,3,1,3.0
5611,3,1,3.0
5612,3,1,3.0
5613,2,1,2.0
5614,0,1,0.0
5615,3,1,3.0
5616,5,0,8.0
5617,2,0,4.0
5618,6,1,6.0
5619,2,1,2.0
5620,5,1,5.0
5621,1,1,1.0
5622,4,1,4.0
5623,6,0,2.0
5624,2,1,2.0
5625,1,1,1.0
5626,9,1,9.0
5627,3,1,3.0
5628,4,1,4.0
5629,6,0,4.0
5630,9,1,9.0
5631,5,1,5.0
5632,8,1,8.0
5633,0,1,0.0
5634,6,0,0.0
5635,3,1,3.0
5636,6,0,2.0
5637,0,1,0.0
5638,8,1,8.0
5639,1,1,1.0
5640,2,1,2.0
5641,3,1,3.0
5642,3,1,3.0
5643,1,1,1.0
5644,5,1,5.0
5645,5,1,5.0
5646,3,1,3.0
5647,2,0,4.0
5648,6,0,2.0
5649,7,1,7.0
5650,1,1,1.0
5651,3,1,3.0
5652,2,1,2.0
5653,3,1,3.0
5654,6,0,0.0
5655,1,0,0.0
5656,2,1,2.0
5657,2,0,4.0
5658,8,1,8.0
5659,0,0,6.0
5660,8,1,8.0
5661,4,0,8.0
5662,7,1,7.0
5663,0,1,0.0
5664,3,1,3.0
5665,1,1,1.0
5666,3,1,3.0
5667,8,1,8.0
5668,3,1,3.0
5669,4,1,4.0
5670,1,1,1.0
5671,2,1,2.0
5672,0,1,0.0
5673,3,0,0.0
5674,6,1,6.0
5675,7,1,7.0
5676,7,1,7.0
5677,8,1,8.0
5678,3,1,3.0
5679,6,0,2.0
5680,9,1,9.0
5681,5,1,5.0
5682,6,0,4.0
5683,6,0,0.0
5684,9,1,9.0
5685,5,0,9.0
5686,4,1,4.0
5687,3,1,3.0
5688,8,1,8.0
5689,5,0,7.0
5690,3,1,3.0
5691,8,0,6.0
5692,3,1,3.0
5693,7,1,7.0
5694,9,1,9.0
5695,6,0,0.0
5696,2,1,2.0
5697,5,1,5.0
5698,1,1,1.0
5699,0,1,0.0
5700,5,1,5.0
5701,2,0,0.0
5702,3,1,3.0
5703,5,0,9.0
5704,7,1,7.0
5705,9,1,9.0
5706,6,1,6.0
5707,0,1,0.0
5708,7,1,7.0
5709,1,1,1.0
5710,2,0,8.0
5711,0,1,0.0
5712,8,1,8.0
5713,2,0,6.0
5714,2,0,4.0
5715,2,1,2.0
5716,7,0,9.0
5717,8,1,8.0
5718,0,0,3.0
5719,2,1,2.0
5720,4,1,4.0
5721,4,1,4.0
5722,9,1,9.0
5723,7,1,7.0
5724,3,1,3.0
5725,2,0,4.0
5726,5,0,9.0
5727,4,1,4.0
5728,5,1,5.0
5729,1,1,1.0
5730,9,1,9.0
5731,5,1,5.0
5732,0,1,0.0
5733,5,1,5.0
5734,2,0,8.0
5735,4,1,4.0
5736,1,1,1.0
5737,7,0,9.0
5738,9,1,9.0
5739,0,0,3.0
5740,3,1,3.0
5741,3,1,3.0
5742,4,1,4.0
5743,9,1,9.0
5744,1,1,1.0
5745,0,1,0.0
5746,1,0,3.0
5747,9,1,9.0
5748,5,1,5.0
5749,6,0,4.0
5750,8,1,8.0
5751,2,1,2.0
5752,2,0,4.0
5753,1,1,1.0
5754,4,1,4.0
5755,0,1,0.0
5756,6,0,0.0
5757,7,1,7.0
5758,9,1,9.0
5759,0,1,0.0
5760,1,0,3.0
5761,1,0,3.0
5762,4,0,2.0
5763,3,0,1.0
5764,6,0,0.0
5765,9,1,9.0
5766,8,1,8.0
5767,1,1,1.0
5768,3,1,3.0
5769,7,1,7.0
5770,3,1,3.0
5771,9,1,9.0
5772,9,1,9.0
5773,5,1,5.0
5774,4,0,2.0
5775,2,1,2.0
5776,3,1,3.0
5777,6,0,2.0
5778,8,1,8.0
5779,8,1,8.0
5780,5,1,5.0
5781,5,1,5.0
5782,1,1,1.0
5783,8,1,8.0
5784,8,1,8.0
5785,5,1,5.0
5786,7,1,7.0
5787,9,1,9.0
5788,9,1,9.0
5789,3,1,3.0
5790,4,1,4.0
5791,4,1,4.0
5792,2,1,2.0
5793,7,1,7.0
5794,9,1,9.0
5795,6,0,4.0
5796,6,0,8.0
5797,7,1,7.0
5798,5,1,5.0
5799,4,1,4.0
5800,7,1,7.0
5801,6,1,6.0
5802,1,1,1.0
5803,4,1,4.0
5804,2,0,4.0
5805,2,1,2.0
5806,6,0,0.0
5807,9,1,9.0
5808,0,1,0.0
5809,0,1,0.0
5810,5,1,5.0
5811,1,1,1.0
5812,1,1,1.0
5813,7,1,7.0
5814,8,1,8.0
5815,3,1,3.0
5816,6,0,2.0
5817,6,0,4.0
5818,2,1,2.0
5819,0,1,0.0
5820,2,0,0.0
5821,4,1,4.0
5822,9,1,9.0
5823,5,1,5.0
5824,2,1,2.0
5825,4,1,4.0
5826,6,0,4.0
5827,4,1,4.0
5828,6,0,0.0
5829,1,1,1.0
5830,5,1,5.0
5831,2,0,4.0
5832,7,1,7.0
5833,8,1,8.0
5834,6,0,4.0
5835,7,1,7.0
5836,7,1,7.0
5837,0,1,0.0
5838,8,1,8.0
5839,4,1,4.0
5840,3,0,0.0
5841,6,0,4.0
5842,9,1,9.0
5843,1,1,1.0
5844,2,0,4.0
5845,1,1,1.0
5846,7,1,7.0
5847,4,1,4.0
5848,3,1,3.0
5849,4,1,4.0
5850,9,1,9.0
5851,9,1,9.0
5852,2,1,2.0
5853,2,0,4.0
5854,4,1,4.0
5855,3,1,3.0
5856,0,1,0.0
5857,5,0,7.0
5858,7,1,7.0
5859,5,1,5.0
5860,2,1,2.0
5861,7,1,7.0
5862,8,1,8.0
5863,9,1,9.0
5864,9,1,9.0
5865,2,1,2.0
5866,7,1,7.0
5867,8,1,8.0
5868,7,1,7.0
5869,7,1,7.0
5870,5,0,7.0
5871,8,1,8.0
5872,7,1,7.0
5873,6,0,4.0
5874,6,1,6.0
5875,9,1,9.0
5876,0,1,0.0
5877,1,1,1.0
5878,8,1,8.0
5879,7,1,7.0
5880,5,1,5.0
5881,4,0,2.0
5882,5,1,5.0
5883,3,1,3.0
5884,7,1,7.0
5885,6,0,4.0
5886,6,0,4.0
5887,5,1,5.0
5888,5,1,5.0
5889,6,0,4.0
5890,9,1,9.0
5891,9,1,9.0
5892,1,1,1.0
5893,9,1,9.0
5894,5,1,5.0
5895,9,1,9.0
5896,4,1,4.0
5897,4,1,4.0
5898,1,1,1.0
5899,5,0,9.0
5900,8,1,8.0
5901,3,1,3.0
5902,5,1,5.0
5903,1,1,1.0
5904,8,1,8.0
5905,6,1,6.0
5906,5,1,5.0
5907,0,0,3.0
5908,2,1,2.0
5909,3,1,3.0
5910,7,1,7.0
5911,1,1,1.0
5912,1,1,1.0
5913,1,1,1.0
5914,8,1,8.0
5915,7,1,7.0
5916,5,1,5.0
5917,6,0,4.0
5918,3,1,3.0
5919,4,1,4.0
5920,7,1,7.0
5921,0,1,0.0
5922,0,1,0.0
5923,5,1,5.0
5924,3,1,3.0
5925,4,1,4.0
5926,8,1,8.0
5927,6,0,4.0
5928,5,1,5.0
5929,2,1,2.0
5930,7,1,7.0
5931,3,1,3.0
5932,2,1,2.0
5933,3,1,3.0
5934,2,0,4.0
5935,7,1,7.0
5936,8,1,8.0
5937,0,1,0.0
5938,9,0,7.0
5939,0,1,0.0
5940,9,1,9.0
5941,5,1,5.0
5942,8,1,8.0
5943,0,1,0.0
5944,7,1,7.0
5945,3,1,3.0
5946,9,1,9.0
5947,0,1,0.0
5948,9,1,9.0
5949,7,1,7.0
5950,3,1,3.0
5951,0,1,0.0
5952,6,0,0.0
5953,5,1,5.0
5954,7,1,7.0
5955,8,1,8.0
5956,2,0,4.0
5957,3,1,3.0
5958,1,1,1.0
5959,9,1,9.0
5960,0,1,0.0
5961,2,1,2.0
5962,9,1,9.0
5963,1,1,1.0
5964,3,1,3.0
5965,4,1,4.0
5966,0,0,3.0
5967,3,1,3.0
5968,0,0,8.0
5969,6,0,4.0
5970,2,1,2.0
5971,3,1,3.0
5972,8,1,8.0
5973,6,1,6.0
5974,2,0,4.0
5975,9,1,9.0
5976,5,1,5.0
5977,6,0,0.0
5978,1,1,1.0
5979,8,1,8.0
5980,2,0,6.0
5981,4,1,4.0
5982,1,1,1.0
5983,6,0,4.0
5984,2,1,2.0
5985,9,1,9.0
5986,4,0,1.0
5987,6,0,3.0
5988,7,1,7.0
5989,9,1,9.0
5990,6,0,8.0
5991,3,1,3.0
5992,5,1,5.0
5993,4,1,4.0
5994,5,1,5.0
5995,9,1,9.0
5996,8,0,6.0
5997,5,1,5.0
5998,3,1,3.0
5999,0,1,0.0
6000,1,1,1.0
6001,2,1,2.0
6002,6,0,4.0
6003,4,1,4.0
6004,1,1,1.0
6005,9,1,9.0
6006,4,1,4.0
6007,4,0,3.0
6008,6,0,0.0
6009,5,1,5.0
6010,5,0,9.0
6011,4,1,4.0
6012,3,0,6.0
6013,2,1,2.0
6014,0,1,0.0
6015,1,1,1.0
6016,4,1,4.0
6017,9,1,9.0
6018,9,1,9.0
6019,7,1,7.0
6020,6,0,0.0
6021,1,1,1.0
6022,2,1,2.0
6023,6,0,2.0
6024,6,0,0.0
6025,2,0,4.0
6026,6,0,2.0
6027,2,1,2.0
6028,5,1,5.0
6029,9,1,9.0
6030,4,1,4.0
6031,8,1,8.0
6032,2,0,4.0
6033,6,0,4.0
6034,1,1,1.0
6035,5,1,5.0
6036,9,1,9.0
6037,6,0,2.0
6038,1,1,1.0
6039,8,1,8.0
6040,9,1,9.0
6041,3,1,3.0
6042,1,1,1.0
6043,7,1,7.0
6044,1,1,1.0
6045,1,1,1.0
6046,1,1,1.0
6047,9,1,9.0
6048,1,1,1.0
6049,3,1,3.0
6050,8,1,8.0
6051,9,1,9.0
6052,9,1,9.0
6053,1,1,1.0
6054,9,1,9.0
6055,6,0,4.0
6056,0,1,0.0
6057,5,1,5.0
6058,8,1,8.0
6059,5,1,5.0
6060,5,1,5.0
6061,5,0,9.0
6062,3,1,3.0
6063,8,1,8.0
6064,9,1,9.0
6065,0,0,4.0
6066,7,1,7.0
6067,8,1,8.0
6068,2,1,2.0
6069,9,1,9.0
6070,2,1,2.0
6071,0,1,0.0
6072,1,1,1.0
6073,5,0,9.0
6074,0,1,0.0
6075,7,1,7.0
6076,8,1,8.0
6077,0,1,0.0
6078,0,1,0.0
6079,9,1,9.0
6080,1,1,1.0
6081,1,1,1.0
6082,8,1,8.0
6083,2,0,4.0
6084,8,1,8.0
6085,7,0,9.0
6086,2,1,2.0
6087,0,1,0.0
6088,7,1,7.0
6089,2,1,2.0
6090,0,1,0.0
6091,0,1,0.0
6092,5,1,5.0
6093,1,1,1.0
6094,0,0,2.0
6095,8,1,8.0
6096,6,0,2.0
6097,3,0,8.0
6098,7,1,7.0
6099,2,0,4.0
6100,1,1,1.0
6101,9,1,9.0
6102,7,1,7.0
6103,4,1,4.0
6104,1,1,1.0
6105,3,1,3.0
6106,9,1,9.0
6107,2,1,2.0
6108,4,1,4.0
6109,0,1,0.0
6110,3,1,3.0
6111,7,1,7.0
6112,5,0,7.0
6113,1,1,1.0
6114,1,1,1.0
6115,9,1,9.0
6116,5,1,5.0
6117,1,0,0.0
6118,5,1,5.0
6119,4,1,4.0
6120,6,1,6.0
6121,6,0,4.0
6122,1,1,1.0
6123,5,1,5.0
6124,2,1,2.0
6125,1,1,1.0
6126,6,0,0.0
6127,6,0,2.0
6128,5,1,5.0
6129,7,0,9.0
6130,9,1,9.0
6131,4,1,4.0
6132,3,0,4.0
6133,4,1,4.0
6134,1,1,1.0
6135,7,1,7.0
6136,9,1,9.0
6137,0,1,0.0
6138,5,0,7.0
6139,7,1,7.0
6140,3,1,3.0
6141,3,1,3.0
6142,8,1,8.0
6143,4,1,4.0
6144,1,1,1.0
6145,8,1,8.0
6146,2,1,2.0
6147,5,0,7.0
6148,4,1,4.0
6149,4,1,4.0
6150,8,1,8.0
6151,9,1,9.0
6152,2,0,4.0
6153,9,1,9.0
6154,3,1,3.0
6155,2,0,4.0
6156,6,1,6.0
6157,1,1,1.0
6158,1,1,1.0
6159,6,0,0.0
6160,6,0,4.0
6161,1,1,1.0
6162,4,1,4.0
6163,9,1,9.0
6164,8,1,8.0
6165,5,1,5.0
6166,9,1,9.0
6167,1,1,1.0
6168,5,0,7.0
6169,6,0,0.0
6170,9,1,9.0
6171,3,1,3.0
6172,2,0,4.0
6173,1,1,1.0
6174,7,1,7.0
6175,4,0,2.0
6176,9,1,9.0
6177,8,1,8.0
6178,8,1,8.0
6179,9,1,9.0
6180,5,0,8.0
6181,5,1,5.0
6182,3,1,3.0
6183,8,1,8.0
6184,2,0,4.0
6185,0,1,0.0
6186,3,1,3.0
6187,6,0,4.0
6188,1,1,1.0
6189,1,1,1.0
6190,9,1,9.0
6191,0,1,0.0
6192,9,1,9.0
6193,7,1,7.0
6194,5,1,5.0
6195,3,1,3.0
6196,2,1,2.0
6197,9,0,5.0
6198,5,1,5.0
6199,5,1,5.0
6200,4,1,4.0
6201,2,1,2.0
6202,9,1,9.0
6203,9,1,9.0
6204,3,1,3.0
6205,0,1,0.0
6206,6,1,6.0
6207,3,0,4.0
6208,1,1,1.0
6209,7,1,7.0
6210,4,1,4.0
6211,9,1,9.0
6212,2,0,4.0
6213,8,0,2.0
6214,5,1,5.0
6215,8,1,8.0
6216,6,1,6.0
6217,0,1,0.0
6218,1,1,1.0
6219,3,1,3.0
6220,2,1,2.0
6221,2,1,2.0
6222,3,1,3.0
6223,6,0,0.0
6224,6,0,4.0
6225,0,1,0.0
6226,2,0,6.0
6227,8,1,8.0
6228,3,1,3.0
6229,2,1,2.0
6230,8,1,8.0
6231,6,0,3.0
6232,1,1,1.0
6233,8,1,8.0
6234,4,0,3.0
6235,5,1,5.0
6236,4,1,4.0
6237,2,1,2.0
6238,3,1,3.0
6239,9,1,9.0
6240,0,1,0.0
6241,4,0,2.0
6242,4,0,3.0
6243,2,0,4.0
6244,5,1,5.0
6245,4,1,4.0
6246,2,1,2.0
6247,7,1,7.0
6248,6,0,3.0
6249,7,1,7.0
6250,3,1,3.0
6251,3,1,3.0
6252,6,0,4.0
6253,9,1,9.0
6254,6,0,4.0
6255,8,1,8.0
6256,5,1,5.0
6257,6,1,6.0
6258,6,0,0.0
6259,3,1,3.0
6260,6,1,6.0
6261,7,1,7.0
6262,2,1,2.0
6263,5,1,5.0
6264,3,1,3.0
6265,1,1,1.0
6266,1,1,1.0
6267,9,1,9.0
6268,7,1,7.0
6269,5,1,5.0
6270,4,1,4.0
6271,2,1,2.0
6272,1,1,1.0
6273,6,0,2.0
6274,4,1,4.0
6275,5,1,5.0
6276,9,1,9.0
6277,2,1,2.0
6278,5,1,5.0
6279,5,1,5.0
6280,3,1,3.0
6281,3,1,3.0
6282,0,1,0.0
6283,9,1,9.0
6284,2,0,4.0
6285,2,0,4.0
6286,2,1,2.0
6287,3,1,3.0
6288,2,1,2.0
6289,4,1,4.0
6290,9,1,9.0
6291,2,1,2.0
6292,3,1,3.0
6293,0,1,0.0
6294,4,0,3.0
6295,2,1,2.0
6296,0,1,0.0
6297,4,1,4.0
6298,1,1,1.0
6299,3,1,3.0
6300,7,0,9.0
6301,2,1,2.0
6302,4,1,4.0
6303,2,0,4.0
6304,2,1,2.0
6305,3,1,3.0
6306,2,1,2.0
6307,3,1,3.0
6308,0,1,0.0
6309,8,1,8.0
6310,3,1,3.0
6311,5,0,7.0
6312,1,1,1.0
6313,2,0,4.0
6314,8,0,3.0
6315,8,1,8.0
6316,2,1,2.0
6317,1,1,1.0
6318,2,1,2.0
6319,1,1,1.0
6320,1,1,1.0
6321,9,1,9.0
6322,6,0,0.0
6323,5,0,7.0
6324,9,1,9.0
6325,6,0,0.0
6326,8,1,8.0
6327,0,1,0.0
6328,3,1,3.0
6329,6,0,2.0
6330,3,1,3.0
6331,1,0,8.0
6332,3,1,3.0
6333,7,1,7.0
6334,5,1,5.0
6335,6,0,4.0
6336,1,1,1.0
6337,1,1,1.0
6338,2,1,2.0
6339,0,1,0.0
6340,5,0,7.0
6341,5,1,5.0
6342,0,1,0.0
6343,1,1,1.0
6344,6,0,0.0
6345,5,1,5.0
6346,2,0,4.0
6347,8,1,8.0
6348,9,1,9.0
6349,7,1,7.0
6350,9,1,9.0
6351,1,1,1.0
6352,1,1,1.0
6353,3,1,3.0
6354,3,1,3.0
6355,5,1,5.0
6356,6,0,0.0
6357,7,1,7.0
6358,5,0,9.0
6359,9,1,9.0
6360,4,1,4.0
6361,9,1,9.0
6362,3,1,3.0
6363,6,0,3.0
6364,6,0,4.0
6365,0,0,2.0
6366,8,1,8.0
6367,5,0,7.0
6368,6,0,2.0
6369,5,0,7.0
6370,9,1,9.0
6371,8,1,8.0
6372,3,1,3.0
6373,8,1,8.0
6374,1,1,1.0
6375,3,0,1.0
6376,1,0,3.0
6377,3,1,3.0
6378,5,1,5.0
6379,6,0,4.0
6380,5,0,9.0
6381,4,1,4.0
6382,4,1,4.0
6383,9,1,9.0
6384,6,0,8.0
6385,7,1,7.0
6386,1,1,1.0
6387,4,1,4.0
6388,8,1,8.0
6389,3,1,3.0
6390,7,1,7.0
6391,7,1,7.0
6392,6,1,6.0
6393,7,1,7.0
6394,9,1,9.0
6395,4,1,4.0
6396,7,1,7.0
6397,7,1,7.0
6398,0,1,0.0
6399,1,1,1.0
6400,4,0,6.0
6401,1,1,1.0
6402,4,0,2.0
6403,8,1,8.0
6404,2,0,4.0
6405,4,1,4.0
6406,7,1,7.0
6407,6,0,2.0
6408,7,1,7.0
6409,1,1,1.0
6410,8,1,8.0
6411,7,1,7.0
6412,5,0,9.0
6413,1,1,1.0
6414,3,1,3.0
6415,1,1,1.0
6416,0,1,0.0
6417,3,1,3.0
6418,4,1,4.0
6419,5,1,5.0
6420,4,0,3.0
6421,8,1,8.0
6422,6,1,6.0
6423,3,1,3.0
6424,4,1,4.0
6425,9,1,9.0
6426,3,1,3.0
6427,1,1,1.0
6428,5,0,7.0
6429,3,1,3.0
6430,0,1,0.0
6431,7,1,7.0
6432,0,1,0.0
6433,3,0,6.0
6434,4,1,4.0
6435,5,1,5.0
6436,1,1,1.0
6437,6,0,2.0
6438,6,1,6.0
6439,2,0,4.0
6440,8,1,8.0
6441,8,0,3.0
6442,9,1,9.0
6443,8,1,8.0
